0.000	-47.571
1663.894	-47.561
3327.787	-35.324
4991.681	-24.732
6655.574	-14.549
8319.468	-6.468
9983.361	-1.792
11647.255	-0.842
13311.148	-1.043
14975.042	-4.271
16638.935	-11.102
18302.829	-21.240
19966.722	-34.224
21630.616	-50.607
23294.509	-47.160
24958.403	-52.382
26622.296	-43.560
28286.190	-43.552
29950.083	-40.551
31613.977	-40.651
33277.870	-42.082
34941.764	-45.404
36605.657	-48.414
38269.551	-51.801
39933.444	-50.580
41597.338	-50.573
43261.231	-45.629
44925.125	-47.594
46589.018	-38.901
48252.912	-36.543
49916.805	-36.546
51580.699	-39.146
53244.592	-47.587
54908.486	-47.584
56572.379	-42.068
58236.273	-42.429
59900.166	-41.462
61564.060	-46.699
63227.953	-41.098
64891.847	-45.418
66555.740	-41.432
68219.634	-46.026
69883.527	-44.374
71547.421	-44.515
73211.314	-46.085
74875.208	-48.933
76539.101	-42.832
78202.995	-39.951
79866.889	-39.930
81530.782	-42.462
83194.676	-41.861
84858.569	-41.860
86522.463	-40.947
88186.356	-41.595
89850.250	-42.020
91514.143	-42.016
93178.037	-39.338
94841.930	-39.647
96505.824	-44.553
98169.717	-48.606
99833.611	-46.756
101497.504	-50.148
103161.398	-48.606
104825.291	-50.719
106489.185	-43.518
108153.078	-40.177
109816.972	-37.517
111480.865	-35.080
113144.759	-34.947
114808.652	-36.715
116472.546	-44.681
118136.439	-48.787
119800.333	-49.737
121464.226	-51.211
123128.120	-53.682
124792.013	-53.671
126455.907	-47.525
128119.800	-46.878
129783.694	-47.308
131447.587	-60.018
133111.481	-56.517
134775.374	-58.923
136439.268	-46.349
138103.161	-47.575
139767.055	-45.782
141430.948	-45.777
143094.842	-35.835
144758.735	-32.937
146422.629	-32.738
148086.522	-33.476
149750.416	-36.633
151414.309	-39.932
153078.203	-43.217
154742.097	-49.835
156405.990	-55.559
158069.884	-55.546
159733.777	-46.846
161397.671	-49.483
163061.564	-46.989
164725.458	-50.170
166389.351	-44.890
168053.245	-43.088
169717.138	-42.940
171381.032	-43.710
173044.925	-46.517
174708.819	-57.805
176372.712	-47.778
178036.606	-47.768
179700.499	-44.751
181364.393	-45.049
183028.286	-44.586
184692.180	-42.572
186356.073	-40.369
188019.967	-39.920
189683.860	-40.059
191347.754	-41.601
193011.647	-43.757
194675.541	-46.352
196339.434	-49.141
198003.328	-54.688
199667.221	-49.188
201331.115	-47.394
202995.008	-46.558
204658.902	-43.328
206322.795	-42.132
207986.689	-44.291
209650.582	-42.150
211314.476	-46.413
212978.369	-40.861
214642.263	-39.896
216306.156	-39.878
217970.050	-40.184
219633.943	-41.111
221297.837	-43.710
222961.730	-44.813
224625.624	-44.806
226289.517	-41.386
227953.411	-42.690
