0.000	0.412
0.166	0.403
0.333	0.330
0.499	0.184
0.666	-0.036
0.832	-0.505
0.998	-0.911
1.165	-1.392
1.331	-1.952
1.498	-2.595
1.664	-3.318
1.830	-4.116
1.997	-4.999
2.163	-5.972
2.329	-7.044
2.496	-8.202
2.662	-9.448
2.829	-10.794
2.995	-12.255
3.161	-13.843
3.328	-15.529
3.494	-17.324
3.661	-19.256
3.827	-21.352
3.993	-23.626
4.160	-26.047
4.326	-28.627
4.493	-31.385
4.659	-34.341
4.825	-37.643
4.992	-41.391
5.158	-45.260
5.324	-48.912
5.491	-52.012
5.657	-54.543
5.824	-56.711
5.990	-58.549
6.156	-60.093
6.323	-61.352
6.489	-61.964
6.656	-62.140
6.822	-62.327
6.988	-62.974
7.155	-64.543
7.321	-67.160
7.488	-70.262
7.654	-73.225
7.820	-75.425
7.987	-76.465
8.153	-76.738
8.319	-76.471
8.486	-75.868
8.652	-75.135
8.819	-74.152
8.985	-72.769
9.151	-71.236
9.318	-69.803
9.484	-68.717
9.651	-67.930
9.817	-67.317
9.983	-66.836
10.150	-66.445
10.316	-66.112
10.483	-65.890
10.649	-65.764
10.815	-65.699
10.982	-65.661
11.148	-65.631
11.314	-65.641
11.481	-65.685
11.647	-65.755
11.814	-65.844
11.980	-65.918
12.146	-65.974
12.313	-66.069
12.479	-66.261
12.646	-66.607
12.812	-67.089
12.978	-67.680
13.145	-68.392
13.311	-69.234
13.478	-70.262
13.644	-71.860
13.810	-73.713
13.977	-75.316
14.143	-76.160
14.309	-75.761
14.476	-74.144
14.642	-71.846
14.809	-69.426
14.975	-67.443
15.141	-66.144
15.308	-65.121
15.474	-64.300
15.641	-63.619
15.807	-63.018
15.973	-62.526
16.140	-62.174
16.306	-61.921
16.473	-61.728
16.639	-61.556
16.805	-61.437
16.972	-61.377
17.138	-61.358
17.304	-61.362
17.471	-61.378
17.637	-61.422
17.804	-61.493
17.970	-61.582
18.136	-61.681
18.303	-61.789
18.469	-61.909
18.636	-62.043
18.802	-62.190
18.968	-62.350
19.135	-62.513
19.301	-62.679
19.468	-62.865
19.634	-63.088
19.800	-63.363
19.967	-63.653
20.133	-63.968
20.300	-64.348
20.466	-64.835
20.632	-65.470
20.799	-66.271
20.965	-67.188
21.131	-68.160
21.298	-69.131
21.464	-70.146
21.631	-71.398
21.797	-72.642
21.963	-73.604
22.130	-74.009
22.296	-73.621
22.463	-72.581
22.629	-71.215
22.795	-69.854
22.962	-68.820
23.128	-68.057
23.295	-67.397
23.461	-66.827
23.627	-66.335
23.794	-65.911
23.960	-65.585
24.126	-65.342
