0.000	-44.480
1663.894	-47.892
3327.787	-38.199
4991.681	-38.184
6655.574	-14.990
8319.468	-6.598
9983.361	-1.840
11647.255	-0.878
13311.148	-1.079
14975.042	-4.329
16638.935	-10.986
18302.829	-19.925
19966.722	-35.542
21630.616	-43.939
23294.509	-49.372
24958.403	-55.627
26622.296	-47.192
28286.190	-45.169
29950.083	-44.333
31613.977	-44.533
33277.870	-47.244
34941.764	-48.773
36605.657	-47.242
38269.551	-47.568
39933.444	-46.024
41597.338	-46.018
43261.231	-43.395
44925.125	-44.555
46589.018	-37.846
48252.912	-36.237
49916.805	-36.242
51580.699	-39.346
53244.592	-44.496
54908.486	-44.494
56572.379	-43.539
58236.273	-43.329
59900.166	-43.910
61564.060	-48.314
63227.953	-52.160
64891.847	-52.252
66555.740	-51.746
68219.634	-52.575
69883.527	-54.090
71547.421	-54.079
73211.314	-48.151
74875.208	-46.996
76539.101	-46.348
78202.995	-46.350
79866.889	-46.377
81530.782	-52.612
83194.676	-47.563
84858.569	-47.557
86522.463	-41.087
88186.356	-40.190
89850.250	-40.323
91514.143	-44.560
93178.037	-44.553
94841.930	-44.546
96505.824	-41.613
98169.717	-55.320
99833.611	-42.448
101497.504	-42.442
103161.398	-40.969
104825.291	-52.496
106489.185	-48.678
108153.078	-53.277
109816.972	-42.899
111480.865	-42.889
113144.759	-40.335
114808.652	-46.268
116472.546	-39.224
118136.439	-39.760
119800.333	-38.743
121464.226	-47.123
123128.120	-55.447
124792.013	-55.431
126455.907	-45.294
128119.800	-42.145
129783.694	-39.434
131447.587	-38.550
133111.481	-38.556
134775.374	-39.590
136439.268	-37.679
138103.161	-37.674
139767.055	-33.509
141430.948	-30.067
143094.842	-25.020
144758.735	-20.931
146422.629	-19.989
148086.522	-22.743
149750.416	-20.141
151414.309	-27.624
153078.203	-38.565
154742.097	-45.024
156405.990	-44.154
158069.884	-44.685
159733.777	-44.370
161397.671	-45.272
163061.564	-44.328
164725.458	-47.874
166389.351	-51.513
168053.245	-56.800
169717.138	-48.677
171381.032	-49.611
173044.925	-48.633
174708.819	-52.721
176372.712	-49.360
178036.606	-49.351
179700.499	-46.009
181364.393	-46.935
183028.286	-48.365
184692.180	-48.751
186356.073	-44.487
188019.967	-41.278
189683.860	-40.742
191347.754	-41.615
193011.647	-46.266
194675.541	-46.261
196339.434	-45.447
198003.328	-48.666
199667.221	-50.224
201331.115	-50.221
202995.008	-47.622
204658.902	-46.702
206322.795	-43.213
207986.689	-41.174
209650.582	-41.162
211314.476	-42.828
212978.369	-46.658
214642.263	-49.710
216306.156	-47.450
217970.050	-47.436
219633.943	-39.141
221297.837	-39.841
222961.730	-44.887
224625.624	-45.195
226289.517	-42.598
227953.411	-43.360
229617.304	-51.658
231281.198	-55.243
232945.092	-48.413
234608.985	-51.107
236272.879	-48.413
237936.772	-49.991
239600.666	-45.185
241264.559	-49.056
242928.453	-45.222
244592.346	-52.339
246256.240	-44.123
247920.133	-44.840
249584.027	-43.881
251247.920	-46.762
252911.814	-47.496
254575.707	-49.747
256239.601	-51.535
257903.494	-53.648
259567.388	-44.400
261231.281	-46.584
262895.175	-43.958
264559.068	-45.104
266222.962	-41.296
267886.855	-42.002
269550.749	-44.695
271214.642	-44.981
272878.536	-43.466
274542.429	-45.231
276206.323	-47.777
277870.216	-47.768
279534.110	-39.292
281198.003	-36.868
282861.897	-35.331
284525.790	-35.114
286189.684	-35.316
287853.577	-36.916
289517.471	-39.434
291181.364	-42.094
292845.258	-40.994
294509.151	-41.957
296173.045	-45.493
297836.938	-45.864
299500.832	-47.467
301164.725	-55.985
302828.619	-43.307
304492.512	-38.835
306156.406	-35.818
307820.300	-33.333
309484.193	-32.638
311148.087	-32.701
312811.980	-34.544
314475.874	-47.475
316139.767	-39.033
317803.661	-39.029
319467.554	-38.226
321131.448	-38.532
322795.341	-38.828
324459.235	-39.601
326123.128	-42.130
327787.022	-45.201
329450.915	-39.780
331114.809	-36.782
332778.702	-35.768
334442.596	-38.483
336106.489	-35.782
337770.383	-46.075
339434.276	-47.459
341098.170	-49.752
342762.063	-38.704
344425.957	-36.934
346089.850	-36.966
347753.744	-48.386
349417.637	-42.723
351081.531	-47.359
352745.424	-43.359
354409.318	-52.810
356073.211	-38.659
357737.105	-35.222
359400.998	-35.065
361064.892	-35.814
362728.785	-38.335
364392.679	-42.694
366056.572	-46.995
367720.466	-46.986
369384.359	-44.935
371048.253	-50.545
372712.146	-38.629
374376.040	-35.060
376039.933	-34.113
377703.827	-34.064
379367.720	-34.680
381031.614	-43.110
382695.507	-33.726
384359.401	-35.918
386023.295	-33.712
387687.188	-37.257
389351.082	-38.964
391014.975	-40.774
392678.869	-38.828
394342.762	-42.358
396006.656	-35.346
397670.549	-35.945
399334.443	-34.850
400998.336	-40.271
402662.230	-43.178
404326.123	-47.958
405990.017	-48.784
407653.910	-49.056
409317.804	-35.708
410981.697	-32.582
412645.591	-31.627
414309.484	-37.671
415973.378	-31.880
417637.271	-41.364
419301.165	-37.873
420965.058	-35.727
422628.952	-32.555
424292.845	-33.148
425956.739	-32.299
427620.632	-35.043
429284.526	-34.296
430948.419	-39.284
432612.313	-37.232
434276.206	-37.845
435940.100	-40.279
437603.993	-41.402
439267.887	-40.011
440931.780	-45.274
442595.674	-32.330
444259.567	-30.891
445923.461	-31.024
447587.354	-34.364
449251.248	-41.060
450915.141	-44.200
452579.035	-40.415
454242.928	-40.404
455906.822	-35.056
457570.715	-35.390
459234.609	-42.264
460898.502	-42.252
462562.396	-32.528
464226.290	-29.793
465890.183	-28.868
467554.077	-30.719
469217.970	-28.899
470881.864	-36.694
472545.757	-36.802
474209.651	-36.792
475873.544	-31.067
477537.438	-30.998
479201.331	-30.592
480865.225	-30.613
482529.118	-30.555
484193.012	-30.553
485856.905	-30.051
487520.799	-30.045
489184.692	-25.954
490848.586	-27.063
492512.479	-25.933
494176.373	-32.189
495840.266	-36.473
497504.160	-37.031
499168.053	-29.407
500831.947	-34.298
502495.840	-29.726
504159.734	-38.426
505823.627	-39.719
507487.521	-39.707
509151.414	-29.958
510815.308	-27.589
512479.201	-27.570
514143.095	-29.534
515806.988	-28.954
517470.882	-28.945
519134.775	-25.706
520798.669	-26.978
522462.562	-31.278
524126.456	-31.946
525790.349	-24.645
527454.243	-26.907
529118.136	-24.641
530782.030	-32.206
532445.923	-34.625
534109.817	-34.623
535773.710	-31.747
537437.604	-30.863
539101.498	-29.450
540765.391	-28.543
542429.285	-28.549
544093.178	-30.180
545757.072	-35.083
547420.965	-36.404
549084.859	-33.250
550748.752	-33.241
552412.646	-27.167
554076.539	-27.651
555740.433	-36.445
557404.326	-36.431
559068.220	-28.440
560732.113	-29.522
562396.007	-29.646
564059.900	-29.640
565723.794	-28.779
567387.687	-43.626
569051.581	-35.251
570715.474	-40.383
572379.368	-37.164
574043.261	-35.687
